STOREID|BARCODE
DEL0000000001|8906055100028
DEL0000000001|8906007280969
DEL0000000001|8906007280969
DEL0000000001|8906002348169
DEL0000000001|8906007280969
DEL0000000001|8904043901077
DEL0000000001|8906007280969
DEL0000000001|8906007280969
DEL0000000001|4902430682381
DEL0000000001|8906007280969
DEL0000000001|8901719100734
DEL0000000001|4902430666848
DEL0000000001|8906007280969
DEL0000000001|8906007280969
DEL0000000001|8906007280969
DEL0000000001|8850291111808
DEL0000000001|8906007280969
DEL0000000001|8908000881341
DEL0000000001|8906007280969
DEL0000000001|8901725134327
DEL0000000001|8908004804070
DEL0000000001|8901052000807
DEL0000000001|8901030603235
DEL0000000001|690225101172
DEL0000000001|6291100212606
DEL0000000001|8901063025189
DEL0000000001|8901233020501
DEL0000000001|8901905020754
DEL0000000001|8901023005817
DEL0000000001|8901192215116
DEL0000000001|8901233021171
DEL0000000001|8901058842760
DEL0000000001|8901786020508
DEL0000000001|881949006007
DEL0000000001|8902188812067
DEL0000000001|8901719703058
DEL0000000001|8901030587245
DEL0000000001|8901052010615
DEL0000000001|8901207900839
DEL0000000001|890124870121
DEL0000000001|8901030599408
DEL0000000001|8901396057109
DEL0000000001|881949006007
DEL0000000001|8901233022093
DEL0000000001|8906007280969
DEL0000000001|8901725131340
DEL0000000001|8901030591259
DEL0000000001|8908000258013
DEL0000000001|8906006330566
DEL0000000001|8901030507847
DEL0000000001|8901030569111
DEL0000000001|8901396397380
DEL0000000001|8901233023168
DEL0000000001|8901030630897
DEL0000000001|8901262030243
DEL0000000001|8901023011719
DEL0000000001|8901719104701
DEL0000000004|8901441017010
DEL0000000001|8901719101441
DEL0000000001|8901233021171
DEL0000000001|8901233022185
DEL0000000001|8906000610077
DEL0000000001|8904109450112
DEL0000000001|4902430646291
DEL0000000001|8901190107239
DEL0000000001|8901063092099
DEL0000000001|8901063092099
DEL0000000001|8906020120013
DEL0000000001|8906007283144
DEL0000000001|8901233023762
DEL0000000001|8906017815014
DEL0000000001|8904063200013
DEL0000000004|8901396397380
DEL0000000001|8901719103889
DEL0000000001|8906048500835
DEL0000000004|8901396397380
DEL0000000001|8901719101441
DEL0000000001|8901512500205
DEL0000000001|8908001158558
DEL0000000001|8901719105913
DEL0000000004|8901396397380
DEL0000000001|8901725132873
DEL0000000001|8901233018157
DEL0000000004|65040647
DEL0000000001|4902430651493
DEL0000000001|8901233021171
DEL0000000001|8901233023557
DEL0000000004|8901725134327
DEL0000000001|4005900294456
DEL0000000004|8901725134327
DEL0000000004|8901725134327
DEL0000000001|8901138512187
DEL0000000001|8901719103889
DEL0000000001|8901719103889
DEL0000000001|8901216812505
DEL0000000001|8901512507600
DEL0000000001|8901450004599
DEL0000000001|8906004970023
DEL0000000001|8901233022659
DEL0000000001|8901719101441
DEL0000000001|8906017815014
DEL0000000001|8906004970023
DEL0000000001|8901725132804
DEL0000000001|8901725132804
DEL0000000001|8901512507600
DEL0000000001|8901233023762
DEL0000000001|8901719105913
DEL0000000004|8901725181222
DEL0000000001|8901725132873
DEL0000000001|8901453038232
DEL0000000001|8901512500205
DEL0000000001|8901512507600
DEL0000000001|8901512507600
DEL0000000001|8901512500205
DEL0000000001|8906017815014
DEL0000000004|8904109450112
DEL0000000001|8901725132804
DEL0000000001|8906004970023
DEL0000000001|8901719101441
DEL0000000001|8901725132804
DEL0000000001|8901030556807
DEL0000000001|8901361300940
DEL0000000001|8901361358743
DEL0000000001|4902430732833
DEL0000000001|8901725710644
DEL0000000001|8901060101015
DEL0000000001|8908000947023
DEL0000000001|8906016890210
DEL0000000001|8906016890210
DEL0000000001|8906016890210
DEL0000000001|8901030626654
DEL0000000001|8901246003645
DEL0000000001|8901524000366
DEL0000000001|4902430731010
DEL0000000001|8901030556807
DEL0000000001|8906010554163
DEL0000000001|8906010554163
DEL0000000001|8901030578205
DEL0000000001|8901361300940
DEL0000000001|8906004970023
DEL0000000001|8901361300940
DEL0000000004|8901063092280
DEL0000000001|8901537020184
DEL0000000001|8906006432505
DEL0000000004|8901725134327
DEL0000000001|8901233018362
DEL0000000001|8901725135447
DEL0000000001|8901485012415
DEL0000000001|8906051570290
DEL0000000001|8901485131215
DEL0000000001|8901888002297
DEL0000000004|8901396397380
DEL0000000001|8901030556012
DEL0000000001|8906007280693
DEL0000000001|8901030533006
DEL0000000001|8901725710620
DEL0000000001|8901725710668
DEL0000000001|8901190107239
DEL0000000001|8901030619458
DEL0000000001|8901030591259
DEL0000000001|8908000863385
DEL0000000001|8901314218261
DEL0000000001|8904063230126
DEL0000000001|8901063142015
DEL0000000004|8904063200204
DEL0000000004|8901030611636
DEL0000000001|8901595873272
DEL0000000001|8901047030055
DEL0000000001|8904109461002
DEL0000000004|89006825
DEL0000000001|6956203701197
DEL0000000001|4902430731010
DEL0000000004|89006825
DEL0000000001|8901399131080
DEL0000000001|8901399131080
DEL0000000004|89006825
DEL0000000001|8906007280037
DEL0000000001|8906051570443
DEL0000000001|8901192216113
DEL0000000001|8904063230010
DEL0000000001|8901030616341
DEL0000000001|8901106102105
DEL0000000001|8904109450594
DEL0000000001|8904109450020
DEL0000000001|8904109450327
DEL0000000004|8901012165614
DEL0000000001|8902102161158
DEL0000000004|8901012165614
DEL0000000004|8901012165614
DEL0000000001|8904109400230
DEL0000000001|8904109450464
DEL0000000001|8901030439322
DEL0000000001|8904109450594
DEL0000000001|8901725928346
DEL0000000004|8901314019240
DEL0000000001|8901725928346
DEL0000000004|8901314019240
DEL0000000001|8901786151004
DEL0000000004|8901314019240
DEL0000000001|3474630417830
DEL0000000001|8901526404995
DEL0000000001|8908001017022
DEL0000000001|8908001017046
DEL0000000001|8901491982269
DEL0000000001|8901063017252
DEL0000000001|8908001017848
DEL0000000001|8901262150101
DEL0000000001|8902579131029
DEL0000000001|8901063028166
DEL0000000001|4902430653510
DEL0000000001|4902430727334
DEL0000000001|8906007280716
DEL0000000001|8902195070825
DEL0000000001|690225101134
DEL0000000001|8901719702051
DEL0000000001|8906055100028
DEL0000000001|8906002348169
DEL0000000001|8901524001110
DEL0000000001|8901058816044
DEL0000000004|8901396351801
DEL0000000001|8901058844917
DEL0000000004|8901396351801
DEL0000000004|8901396351801
DEL0000000001|8901063154049
DEL0000000001|8901063154049
DEL0000000001|8901786071005
DEL0000000001|8901524001110
DEL0000000001|8901052010318
DEL0000000001|8901713016147
DEL0000000001|8901713015843
DEL0000000004|8901684610979
DEL0000000004|8901684610979
DEL0000000001|8901786081004
DEL0000000004|8901684610979
DEL0000000001|8901052087600
DEL0000000001|8901030607530
DEL0000000001|8901663109661
DEL0000000001|8906017815038
DEL0000000001|8901052087600
DEL0000000004|8901537061293
DEL0000000004|8901537061293
DEL0000000004|8901537061293
DEL0000000001|8901361304382
DEL0000000001|8901725710477
DEL0000000001|8901248101110
DEL0000000001|8904109460005
DEL0000000001|8901023011184
DEL0000000001|8901030602573
DEL0000000001|8901030508219
DEL0000000004|8901396387503
DEL0000000004|8901396387503
DEL0000000004|8901396387503
DEL0000000004|8901030512360
DEL0000000004|8901030512360
DEL0000000004|8901030512360
DEL0000000004|690225101172
DEL0000000004|8904043901015
DEL0000000004|8904043901015
DEL0000000004|8904043901015
DEL0000000001|8901030556807
DEL0000000001|8901030556807
DEL0000000001|8901030556807
DEL0000000001|8901030556807
DEL0000000004|4902430659321
DEL0000000001|8901030556807
DEL0000000004|4902430659321
DEL0000000001|8901030556807
DEL0000000004|4902430659321
DEL0000000001|8901030555978
DEL0000000001|8901030555978
DEL0000000001|8901030555978
DEL0000000001|8901030555978
DEL0000000001|8901030555978
DEL0000000001|8901030555978
DEL0000000001|8901030555978
DEL0000000004|8901719102820
DEL0000000004|8901719102820
DEL0000000001|8901030555978
DEL0000000004|8901719102820
DEL0000000001|8901030555978
DEL0000000004|8901030397943
DEL0000000001|8904067702193
DEL0000000004|8901030397943
DEL0000000004|8902167004940
DEL0000000001|8901786091003
DEL0000000004|8902167004940
DEL0000000004|8902167004940
DEL0000000001|8901786081004
DEL0000000004|8901030309014
DEL0000000004|8901030309014
DEL0000000001|8901207014642
DEL0000000004|8901030309014
DEL0000000004|8906007280693
DEL0000000001|8908000881754
DEL0000000001|8901648094746
DEL0000000001|8901030574498
DEL0000000001|4902430668286
DEL0000000001|4902430668286
DEL0000000004|8901030464621
DEL0000000004|8901030464621
DEL0000000001|8904109450112
DEL0000000004|8901030464621
DEL0000000001|8901030587870
DEL0000000001|8906007280921
DEL0000000001|8901103171166
DEL0000000004|8901030629235
DEL0000000004|8901030629235
DEL0000000001|8901719220173
DEL0000000001|8902080104345
DEL0000000004|8901030629235
DEL0000000001|8901719221118
DEL0000000004|8901030629235
DEL0000000004|8901030629235
DEL0000000001|309978695103
DEL0000000004|8901030629235
DEL0000000001|309978695103
DEL0000000004|8901030608162
DEL0000000001|8908004062180
DEL0000000001|8901058845280
DEL0000000001|8906009078762
DEL0000000001|8901314305527
DEL0000000001|8906055100028
DEL0000000001|8906055100028
DEL0000000001|8901242178101
DEL0000000001|8901242178101
DEL0000000001|8901052000807
DEL0000000001|8901058847529
DEL0000000001|8901058847420
DEL0000000001|8901233022024
DEL0000000001|8901058847482
DEL0000000001|8901030483141
DEL0000000004|4902430684347
DEL0000000004|4902430684347
DEL0000000001|8901058845396
DEL0000000001|8901058845396
DEL0000000004|4902430684347
DEL0000000001|8901030578182
DEL0000000001|8906011331305
DEL0000000001|8901030588440
DEL0000000004|4902430684347
DEL0000000001|8901030594489
DEL0000000004|4902430684347
DEL0000000001|8901030594489
DEL0000000001|8901719220173
DEL0000000001|8906007280037
DEL0000000001|8901524000410
DEL0000000001|8901233022192
DEL0000000001|8902710200010
DEL0000000001|8908000947030
DEL0000000001|8901793280612
DEL0000000001|8904063200013
DEL0000000001|8908000881525
DEL0000000001|8901063029170
DEL0000000001|8901751005677
DEL0000000001|8904109450327
DEL0000000001|8901052010318
DEL0000000001|8904109450136
DEL0000000001|8904109450082
DEL0000000001|8904085601850
DEL0000000001|4902430731010
DEL0000000001|8904109450112
DEL0000000001|8904085600235
DEL0000000001|8901052010318
DEL0000000004|8901725131340
DEL0000000001|8904063230171
DEL0000000001|8901030323812
DEL0000000001|8901058816044
DEL0000000004|8904109409950
DEL0000000001|8901063139244
DEL0000000004|8904109409950
DEL0000000004|8904109409950
DEL0000000001|8901262030069
DEL0000000004|8904109409950
DEL0000000001|8901063139213
DEL0000000001|8901262030069
DEL0000000004|8904109409950
DEL0000000001|8901648094746
DEL0000000001|8901314077158
DEL0000000001|8901262030069
DEL0000000001|8901764042706
DEL0000000001|8901262030069
DEL0000000001|8901262030069
DEL0000000001|8901648094746
DEL0000000001|8901725134167
DEL0000000001|8901648094746
DEL0000000001|8901725132170
DEL0000000001|8901725132170
DEL0000000001|8901786392018
DEL0000000001|8901786392018
DEL0000000001|8901396350101
DEL0000000001|8901138821913
DEL0000000001|8901063023901
DEL0000000001|4902430657693
DEL0000000001|8901063026018
DEL0000000001|8901063026018
DEL0000000001|8906004970023
DEL0000000001|8901526101023
DEL0000000001|8901595971213
DEL0000000001|8901786392018
DEL0000000001|8901595971213
DEL0000000001|8901526211074
DEL0000000001|8901725134167
DEL0000000001|6946537005757
DEL0000000001|8901526204496
DEL0000000001|6946537005757
DEL0000000001|8901725132682
DEL0000000001|8904063205001
DEL0000000001|8901030512360
DEL0000000001|8901063139213
DEL0000000001|8901396362500
DEL0000000001|8902188812050
DEL0000000001|8901023009266
DEL0000000001|4902430722933
DEL0000000001|8901393015843
DEL0000000001|8901396322009
DEL0000000001|8901396322009
DEL0000000001|8904246910470
DEL0000000001|8901023007477
DEL0000000001|8904246910470
DEL0000000001|8901531300107
DEL0000000001|8901524000410
DEL0000000001|8901524000410
DEL0000000001|8901396353003
DEL0000000001|8901842444422
DEL0000000001|8901396112006
DEL0000000001|8901207503122
DEL0000000001|8901526106141
DEL0000000001|8902579103880
DEL0000000001|8901207503061
DEL0000000001|8901030627347
DEL0000000001|8901052010318
DEL0000000001|8901030603235
DEL0000000001|8901088017411
DEL0000000001|8901063019089
DEL0000000001|8902167000140
DEL0000000001|8901063019089
DEL0000000001|89006733
DEL0000000001|8902188812043
DEL0000000001|8902080013302
DEL0000000001|8906007280037
DEL0000000001|8902080013302
DEL0000000001|89006733
DEL0000000001|8901030628351
DEL0000000001|8902080013265
DEL0000000001|8902080013302
DEL0000000001|8902080013265
DEL0000000001|8901138509224
DEL0000000001|8902080013302
DEL0000000001|8901058845396
DEL0000000001|8902080013302
DEL0000000001|8902080013302
DEL0000000001|8901052010318
DEL0000000001|8904124108517
DEL0000000001|8901030555978
DEL0000000001|8901030603235
DEL0000000001|8904085601850
DEL0000000001|4902430731010
DEL0000000001|8904085601850
DEL0000000001|8906011330094
DEL0000000001|8908004062036
DEL0000000001|8901030616259
DEL0000000001|8901030630897
DEL0000000001|8904043901015
DEL0000000001|8904095200883
DEL0000000001|8906007280945
DEL0000000001|8906007280693
DEL0000000001|8906007280242
DEL0000000001|8901485131215
DEL0000000001|8904109450112
DEL0000000001|8906021883191
DEL0000000001|8904109400421
DEL0000000001|8901248101110
DEL0000000001|8906055100028
DEL0000000001|8901414000087
DEL0000000001|8901030534898
DEL0000000001|8901725132170
DEL0000000001|8904085601850
DEL0000000001|8901052010318
DEL0000000001|8901905020754
DEL0000000001|8902167000058
DEL0000000001|4902430668248
DEL0000000001|8901786101009
DEL0000000001|8901030618581
DEL0000000001|8901764012501
DEL0000000001|8901233023724
DEL0000000001|8901058842746
DEL0000000001|8901207062865
DEL0000000001|8904109450365
DEL0000000001|8901491981835
DEL0000000001|8904109450082
DEL0000000001|8901207019050
DEL0000000001|8901491981811
DEL0000000001|8904109449215
DEL0000000001|8901030627415
DEL0000000001|8901491981835
DEL0000000001|8901491981835
DEL0000000001|8901012165249
DEL0000000001|8901491981811
DEL0000000001|8901030499937
DEL0000000001|8901491981828
DEL0000000001|8901030482076
DEL0000000001|8902080013845
DEL0000000001|8901262030243
DEL0000000001|8904043901077
DEL0000000001|8902259000119
DEL0000000001|8904063251497
DEL0000000001|8904234100555
DEL0000000001|8901453040822
DEL0000000001|8908004804070
DEL0000000001|8903622037350
DEL0000000001|8901052010417
DEL0000000001|8901207013409
DEL0000000001|8901088105347
DEL0000000001|8901088062480
DEL0000000001|8906020120020
DEL0000000001|8906007280037
DEL0000000001|8906004970023
DEL0000000001|8901192215116
DEL0000000001|8906055100028
DEL0000000001|8901526204489
DEL0000000001|8901396387688
DEL0000000001|8901725136215
DEL0000000001|8901063035027
DEL0000000001|8901719102820
DEL0000000001|8901030577659
DEL0000000001|8901063155206
DEL0000000001|8901063155206
DEL0000000001|8901063139213
DEL0000000001|785018012015
DEL0000000001|8902167000034
DEL0000000001|8901595873258
DEL0000000001|8906017815533
DEL0000000001|8908000881754
DEL0000000001|4005808196531
DEL0000000001|8902167000065
DEL0000000001|8902167000065
DEL0000000001|8906016579993
DEL0000000001|8906016579993
DEL0000000001|8906051570283
DEL0000000001|8901491100519
DEL0000000001|690225103176
DEL0000000001|8901233023748
DEL0000000001|8901023011719
DEL0000000001|8904043901077
DEL0000000001|8901248701129
DEL0000000001|8901531300107
DEL0000000001|8901453038232
DEL0000000001|8901491100519
DEL0000000001|8901491981835
DEL0000000001|8901058847505
DEL0000000001|8901058847420
DEL0000000001|8901491981835
DEL0000000001|8901023015366
DEL0000000001|8901719105913
DEL0000000001|8901058845617
DEL0000000001|89006931
DEL0000000001|8901414000681
DEL0000000001|8906016579986
DEL0000000001|8901725132958
DEL0000000001|8901808005483
DEL0000000001|8904063200464
DEL0000000001|8901058143102
DEL0000000001|8901233023632
DEL0000000001|8901030600760
DEL0000000001|8901012118092
DEL0000000001|8901058845617
DEL0000000001|8902167000034
DEL0000000001|8904063230119
DEL0000000001|8904063251497
DEL0000000001|8901012165249
DEL0000000001|4902430668248
DEL0000000001|8901012165379
DEL0000000001|6291100212606
DEL0000000001|8901511000164
DEL0000000001|8906018600411
DEL0000000001|8901242178200
DEL0000000001|8901058100600
DEL0000000001|8906002342563
DEL0000000001|8901058826715
DEL0000000001|846597065011
DEL0000000001|8901808000785
DEL0000000001|8904043901077
DEL0000000001|8904109490538
DEL0000000001|8901030593406
DEL0000000001|8901399058592
DEL0000000001|8901719103865
DEL0000000001|8904063240248
DEL0000000001|8906002342563
DEL0000000001|4902430723992
DEL0000000001|8901207900648
DEL0000000001|8901248101110
DEL0000000001|8901052010615
DEL0000000001|8901786101009
DEL0000000001|8901314114419
DEL0000000001|8901764012808
DEL0000000001|8901063023901
DEL0000000001|8901595963355
DEL0000000001|8908004804339
DEL0000000001|8904109461002
DEL0000000001|8906007702263
DEL0000000001|8908000881594
DEL0000000001|8901361300339
DEL0000000001|8904097520552
DEL0000000001|8901491366922
DEL0000000001|8902167000089
DEL0000000001|8901595971237
DEL0000000001|8908001705974
DEL0000000001|8908001705042
DEL0000000001|8902167000102
DEL0000000001|8902167000270
DEL0000000001|846597045402
DEL0000000001|8901491366922
DEL0000000001|8901511001130
DEL0000000001|8901138511470
DEL0000000001|8901058847864
DEL0000000001|8901138822194
DEL0000000001|8901233023748
DEL0000000001|8906009078762
DEL0000000001|8901246002075
DEL0000000001|8901063023901
DEL0000000001|8901233022543
DEL0000000001|8901063139213
DEL0000000001|8904043901077
DEL0000000001|8901063362086
DEL0000000001|8901595972432
DEL0000000001|8901063362376
DEL0000000001|8901063362086
DEL0000000001|8901595972432
DEL0000000001|8901719105913
DEL0000000001|8901595972159
DEL0000000001|6291100213146
DEL0000000001|8901719106002
DEL0000000001|8901719104701
DEL0000000001|8901058842821
DEL0000000001|8901233022635
DEL0000000001|8901233022635
DEL0000000001|8901786121007
DEL0000000001|8901233022635
DEL0000000001|8901233022635
DEL0000000001|8901233022635
DEL0000000001|8901063362802
DEL0000000001|8901063362819
DEL0000000001|8901030516269
DEL0000000001|8906005618351
DEL0000000001|8906005618177
DEL0000000001|8901120143771
DEL0000000001|8908000258044
DEL0000000001|8908008172007
DEL0000000001|8904109490545
DEL0000000001|8901030584114
DEL0000000001|8901058848427
DEL0000000001|8901396151333
DEL0000000001|8901058826784
DEL0000000001|8901138512408
DEL0000000001|4902430659208
DEL0000000001|4902430659000
DEL0000000001|8901571004614
DEL0000000001|8901531300015
DEL0000000001|8901138819620
DEL0000000001|3587925292361
DEL0000000001|8901314114426
DEL0000000001|8901030512360
DEL0000000001|8901571005666
DEL0000000001|8901030622823
DEL0000000001|846597046560
DEL0000000001|8901030464621
DEL0000000001|8904234100173
DEL0000000001|8901030612954
DEL0000000001|8901595873258
DEL0000000001|4902430653923
DEL0000000001|8901030555497
DEL0000000001|846597046577
DEL0000000001|8901399009501
DEL0000000001|4902430672191
DEL0000000001|8901030611797
DEL0000000001|8901262010023
DEL0000000001|8901571005666
DEL0000000001|8901030508219
DEL0000000001|8902710500028
DEL0000000001|8901131870079
DEL0000000001|8901207014642
DEL0000000001|8902579103415
DEL0000000001|8901131870079
DEL0000000001|8901030544965
DEL0000000001|8901131870079
DEL0000000001|8908000258013
DEL0000000001|8908001017046
DEL0000000001|8901012113387
DEL0000000001|8906032011019
DEL0000000001|8901030591525
DEL0000000001|8901030591525
DEL0000000001|8901242107408
DEL0000000001|8901233022185
DEL0000000001|4902430684705
DEL0000000001|8901262020015
DEL0000000001|846597001552
DEL0000000001|8901030599286
DEL0000000001|8901058842746
DEL0000000001|8901030587238
DEL0000000001|8902080013845
DEL0000000001|8906002342563
DEL0000000001|8906017815014
DEL0000000001|8901063401280
DEL0000000001|8901063017290
DEL0000000001|8901063017252
DEL0000000001|8901526211722
DEL0000000001|8901684602899
DEL0000000001|8901719221118
DEL0000000001|8901058848427
DEL0000000001|8906017815021
DEL0000000001|8901725137021
DEL0000000001|8906044992283
DEL0000000001|8908005573210
DEL0000000001|8901684602899
DEL0000000001|8901058842746
DEL0000000001|6085010093789
DEL0000000001|8901526913824
DEL0000000001|8901725959104
DEL0000000001|8901030518089
DEL0000000001|8901030510816
DEL0000000001|8901719220159
DEL0000000001|8901207014642
DEL0000000001|8906020120013
DEL0000000001|8906008421293
DEL0000000001|89007631
DEL0000000001|8901090328024
DEL0000000001|8901030578199
DEL0000000001|8992696419308
DEL0000000001|4902430600590
DEL0000000001|8901233023632
DEL0000000001|8904109450112
DEL0000000001|8901595863037
DEL0000000001|8901058843590
DEL0000000001|8904109450112
DEL0000000001|8906007280969
DEL0000000001|8901012165355
DEL0000000001|4902430691123
DEL0000000001|8901207045370
DEL0000000001|8002460038861
DEL0000000001|8901058846447
DEL0000000001|8906016579986
DEL0000000001|8902102194927
DEL0000000001|8901207500077
DEL0000000001|8901207021329
DEL0000000001|8906016579986
DEL0000000001|8901207095368
DEL0000000001|8901571005659
DEL0000000001|8904043901015
DEL0000000001|8901157001143
DEL0000000001|8906017815014
DEL0000000001|8906002348169
DEL0000000001|8906002000111
DEL0000000001|8906005682017
DEL0000000001|8901052010318
DEL0000000001|8901595873258
DEL0000000001|8901526212095
DEL0000000001|8901030520204
DEL0000000001|8901526400485
DEL0000000001|8901058847864
DEL0000000001|8901526400485
DEL0000000001|8901058847833
DEL0000000001|8906001053361
DEL0000000001|8901526211555
DEL0000000001|8901595873258
DEL0000000001|8906001053361
DEL0000000001|8902579103415
DEL0000000001|8906055100028
DEL0000000001|8904063257529
DEL0000000001|8901088017411
DEL0000000001|8901200110037
DEL0000000001|8901396397380
DEL0000000001|8902195070825
DEL0000000001|8901396398387
DEL0000000001|8901207017735
DEL0000000001|8904145911127
DEL0000000001|846597045402
DEL0000000001|8901262030069
DEL0000000001|8901030486524
DEL0000000001|8901030486524
DEL0000000001|8904063200051
DEL0000000001|4902430656283
DEL0000000001|8901030397943
DEL0000000001|8906011331459
DEL0000000001|8901719102820
DEL0000000001|8901030608605
DEL0000000001|4902430658492
DEL0000000001|8906011330650
DEL0000000001|8906055100011
DEL0000000001|8901725921729
DEL0000000001|8902167000270
DEL0000000001|8901023009426
DEL0000000001|8901526404995
DEL0000000001|8904109451379
DEL0000000001|8904109450327
DEL0000000001|8901030293566
DEL0000000001|8901314114419
DEL0000000001|8901157025194
DEL0000000001|8906000610053
DEL0000000001|8904109450020
DEL0000000001|4902430731119
DEL0000000001|8901030627378
DEL0000000001|8901030587870
DEL0000000001|8901030627330
DEL0000000001|8901030618338
DEL0000000001|8901030462429
DEL0000000001|8904085602352
DEL0000000001|8901396335702
DEL0000000001|8901526401215
DEL0000000001|8901526401246
DEL0000000001|8901526204465
DEL0000000001|8901314009067
DEL0000000001|8904085602352
DEL0000000001|8904043901015
DEL0000000001|8901030554520
DEL0000000001|8904043901015
DEL0000000001|8901414000087
DEL0000000001|4902430723046
DEL0000000001|8901414000766
DEL0000000001|4902430723046
DEL0000000001|8901559100611
DEL0000000001|8901414010581
DEL0000000001|8901559100611
DEL0000000001|8906055100011
DEL0000000001|8901030578205
DEL0000000001|8901331007985
DEL0000000001|8901058843590
DEL0000000001|8901030578205
DEL0000000001|8901246003508
DEL0000000001|8901058843590
DEL0000000001|8908004062081
DEL0000000001|8901042962320
DEL0000000001|8906055100011
DEL0000000001|8908002768015
DEL0000000001|8901200110037
DEL0000000001|8901052021192
DEL0000000001|8908002768039
DEL0000000001|8906004970023
DEL0000000001|8908002768114
DEL0000000001|8901491981804
DEL0000000001|8904063230171
DEL0000000001|8901396004004
DEL0000000001|8906006333734
DEL0000000001|690225101172
DEL0000000001|4902430682428
DEL0000000001|8901396114505
DEL0000000001|8901138512903
DEL0000000001|8901763011130
DEL0000000001|8901399058592
DEL0000000001|8904109450327
DEL0000000001|8902195070825
DEL0000000001|8901399009501
DEL0000000001|8901058845419
DEL0000000001|8901548100370
DEL0000000001|8901725931650
DEL0000000001|8908001158312
DEL0000000001|8906017815014
DEL0000000001|8904063200013
DEL0000000001|8901713015874
DEL0000000001|8901058107258
DEL0000000001|8904063200679
DEL0000000001|846597026029
DEL0000000001|8901314010520
DEL0000000001|8904109450600
DEL0000000001|8906000370209
DEL0000000001|8901399009501
DEL0000000001|8712561601894
DEL0000000001|8901058107258
DEL0000000001|8908002768138
DEL0000000001|8908002768138
DEL0000000001|8901063071032
DEL0000000001|4902430663861
DEL0000000001|8901242178200
DEL0000000001|8901396153108
DEL0000000001|8901233023748
DEL0000000001|8901207503023
DEL0000000001|8906004970023
DEL0000000001|8901023011634
DEL0000000001|8906004970023
DEL0000000001|8901030175039
DEL0000000001|8906007702263
DEL0000000001|8901595851218
DEL0000000001|8901314114259
DEL0000000001|8901314118936
DEL0000000001|8901725928148
DEL0000000001|8901042954714
DEL0000000001|8901030611643
DEL0000000001|4902430682398
DEL0000000001|8904026626881
DEL0000000001|8901764042508
DEL0000000001|4902430682398
DEL0000000001|8901030587870
DEL0000000001|8906033740390
DEL0000000001|8906033740390
DEL0000000001|8906033740390
DEL0000000001|8906051570665
DEL0000000001|8901524001318
DEL0000000001|8901524001318
DEL0000000001|8901512881106
DEL0000000001|8906034460013
DEL0000000001|8901548100370
DEL0000000001|8904085600303
DEL0000000001|8904085600167
DEL0000000001|8906007280280
DEL0000000001|4902430732833
DEL0000000001|8902102199427
DEL0000000001|8901030439322
DEL0000000001|8904063252524
DEL0000000001|8906005618238
DEL0000000001|8906005618030
DEL0000000001|8904085600747
DEL0000000001|8901242178200
DEL0000000001|8906020120013
DEL0000000001|8901491981804
DEL0000000001|8906002342587
DEL0000000001|846597046584
DEL0000000001|846597042401
DEL0000000001|8901764032707
DEL0000000001|8901030439629
DEL0000000001|8906032010975
DEL0000000001|8901612000513
DEL0000000001|8901725135447
DEL0000000001|8901512541604
DEL0000000001|8902167000058
DEL0000000001|8901571001088
DEL0000000001|8901764042706
DEL0000000001|8901233018393
DEL0000000001|8901242107408
DEL0000000001|8901030456305
DEL0000000001|8901030559259
DEL0000000001|8901030609275
DEL0000000001|846597028412
DEL0000000001|8901071211246
DEL0000000001|8906000610916
DEL0000000001|8906000610916
DEL0000000001|8901499008190
DEL0000000001|8901499008190
DEL0000000001|8901499008190
DEL0000000001|8901499008190
DEL0000000001|8906055100028
DEL0000000001|8906055100028
DEL0000000001|8901499008190
DEL0000000001|8901499008190
DEL0000000001|8901499008190
DEL0000000001|8901499008190
DEL0000000001|8901499008190
DEL0000000001|8901030486548
DEL0000000001|8901499008190
DEL0000000001|8906055100028
DEL0000000001|4902430725644
DEL0000000001|8901030599200
DEL0000000001|8901042956275
DEL0000000001|8904067702544
DEL0000000001|8901725198442
DEL0000000001|8901725198336
DEL0000000001|8901030549434
DEL0000000001|8901725131340
DEL0000000001|8901014003181
DEL0000000001|8904234102092
DEL0000000001|8901233018362
DEL0000000001|8906055100011
DEL0000000001|8906009077017
DEL0000000001|8901725134761
DEL0000000001|8901719258626
DEL0000000001|8904063200198
DEL0000000001|8901063139213
DEL0000000001|8901888040350
DEL0000000001|8901242136903
DEL0000000001|846597045402
DEL0000000001|8901246001283
DEL0000000001|8901030439322
DEL0000000001|8901030439322
DEL0000000001|8901052010318
DEL0000000001|8901725134747
DEL0000000001|8901030373886
DEL0000000001|8901058842821
DEL0000000001|8901399245077
DEL0000000001|8902188812043
DEL0000000001|8901526204458
DEL0000000001|8904135205229
DEL0000000001|4902430722063
DEL0000000001|8901138511432
DEL0000000001|8901012165737
DEL0000000001|8901030555978
DEL0000000001|8901088047265
DEL0000000001|8906007280969
DEL0000000001|8906007280969
DEL0000000001|8906007280969
DEL0000000001|8906009072012
DEL0000000001|8906004970023
DEL0000000001|8901396051008
DEL0000000001|8904043901015
DEL0000000001|8906006330726
DEL0000000001|8906002342563
DEL0000000001|8902102194927
DEL0000000001|8906011332302
DEL0000000001|8901023010316
DEL0000000001|8906070590033
DEL0000000001|8901262151405
DEL0000000001|8901262151405
DEL0000000001|4902430667159
DEL0000000001|8901030622823
