BARCODE|CREATED_STAMP
9018030608353|2017-03-26 14:53:59.896
9018300608353|2017-03-26 14:54:00.660
9018030608353|2017-03-26 14:54:00.925
8901030608353|2017-03-26 14:54:01.331
9018035004112|2017-03-26 14:54:03.640
2901830054102|2017-03-26 14:54:05.663
8906002348640|2017-03-07 19:57:11.729
8908000458079|2017-03-07 19:56:15.428
8904087000194|2017-03-07 19:58:09.369
8901491366229|2017-03-07 19:56:21.873
8904063259899|2017-03-07 19:56:28.641
8904063259899|2017-03-07 19:56:32.185
8904063253859|2017-03-07 19:56:37.817
8906002348640|2017-03-07 19:56:53.417
9018058826715|2017-03-01 13:42:09.307
8901030608339|2017-03-26 15:40:38.787
8901036008339|2017-03-26 15:40:42.484
8019300683039|2017-03-26 15:40:43.592
8901300608339|2017-03-26 15:40:44.387
8901030608339|2017-03-26 15:40:46.618
8901030608353|2017-03-26 15:40:51.423
9018030608353|2017-03-26 15:40:52.016
8901300608353|2017-03-26 15:40:52.749
8901030608353|2017-03-26 15:40:53.498
890103068346|2017-03-26 15:40:57.273
901803068346|2017-03-26 15:40:57.741
8901030608346|2017-03-26 15:40:58.381
9018030608346|2017-03-26 15:41:00.175
9018030608346|2017-03-26 15:41:01.111
8901030608346|2017-03-26 15:41:02.686
8901030600333|2017-03-26 15:41:20.002
8901300600333|2017-03-26 15:41:20.782
9018036000333|2017-03-26 15:41:22.998
8901300935626|2017-03-26 15:41:25.509
9018300293566|2017-03-26 15:41:25.930
8901030600333|2017-03-26 15:41:31.141
8901036000333|2017-03-26 15:41:31.468
901803060033|2017-03-26 15:41:32.670
8901030273678|2017-03-26 15:41:37.662
8901030627378|2017-03-26 15:41:37.974
890130062738|2017-03-26 15:41:38.364
890103062738|2017-03-26 15:41:40.360
9018300627378|2017-03-26 15:41:40.797
8069000610916|2017-03-26 15:42:18.393
8901300556326|2017-03-26 15:42:23.448
8902080104567|2017-03-26 15:24:05.781
8902080104345|2017-03-26 15:26:17.336
9608001052933|2017-03-26 15:25:42.888
8901030627378|2017-03-26 15:27:34.831
8901030627378|2017-03-26 15:27:36.612
9018030627378|2017-03-26 15:27:42.514
9018300504112|2017-03-26 15:27:47.116
901803504102|2017-03-26 15:27:49.706
8901030504112|2017-03-26 15:27:51.558
8901030346451|2017-03-26 15:28:12.123
890406323017|2017-03-26 15:28:56.315
9068002000104|2017-03-26 15:29:00.309
8906002001163|2017-03-26 15:29:03.835
9018030293566|2017-03-26 15:39:34.343
8901030602832|2017-03-26 15:39:39.055
8901030608322|2017-03-26 15:39:45.934
901803060832|2017-03-26 15:39:46.402
8901030608322|2017-03-26 15:40:16.058
9018030608322|2017-03-26 15:40:16.510
890103062737|2017-03-26 15:40:27.805
8901036273078|2017-03-26 15:40:28.132
9018030608339|2017-03-26 15:40:32.032
8019030608339|2017-03-26 15:40:35.043
9018030608339|2017-03-26 15:40:35.371
9018030608339|2017-03-26 15:40:36.712
9018030608339|2017-03-26 15:40:38.491
901389615133|2017-03-26 15:43:32.735
4902307140718|2017-03-26 15:43:36.775
8902080104093|2017-03-26 15:46:52.445
8904124108036|2017-03-26 15:47:30.583
8902080104598|2017-03-26 15:56:41.274
8901023005800|2017-03-26 15:58:29.920
8901030637377|2017-03-26 15:59:34.522
89007464|2017-03-26 15:59:56.569
8902080104598|2017-03-26 16:02:43.445
8906007280037|2017-03-26 16:02:47.537
8906007280969|2017-03-26 16:02:58.985
8901030594489|2017-03-26 15:59:57.002
8906006330566|2017-03-07 20:03:30.728
8904022906048|2017-03-07 20:08:40.016
8901491101813|2017-03-07 20:10:54.726
8901396523109|2017-03-07 20:10:57.822
8901396503606|2017-03-07 20:11:04.454
8904063251497|2017-03-07 20:11:07.374
8901233021805|2017-03-26 16:13:47.659
890601781504|2017-03-26 16:13:32.343
8906017815076|2017-03-26 16:15:01.999
906817801054|2017-03-26 16:16:24.175
9068017815021|2017-03-26 16:16:32.287
9068017850211|2017-03-26 16:16:57.348
890601781038|2017-03-26 16:17:34.086
906801785038|2017-03-26 16:18:05.969
4902430656269|2017-03-26 16:29:44.575
8906078150114|2017-03-26 16:25:56.189
8901036362819|2017-03-26 16:34:06.034
8901063362819|2017-03-26 16:34:06.252
8901063362888|2017-03-26 16:34:09.497
8901063362888|2017-03-26 16:34:09.731
8901063362857|2017-03-26 16:34:12.601
9018036273902|2017-03-26 16:36:34.230
9018023009709|2017-03-26 16:36:38.083
400580817282|2017-03-26 16:36:58.145
8015296104309|2017-03-26 16:37:19.421
8901719105913|2017-03-26 16:37:23.289
9018036071032|2017-03-26 16:37:28.016
400590029458|2017-03-26 16:37:31.698
8012393023533|2017-03-26 16:39:00.503
9012380233533|2017-03-26 16:39:00.800
8901233023533|2017-03-26 16:39:01.049
9204430711296|2017-03-26 16:39:40.272
490230714196|2017-03-26 16:39:40.521
9018030600333|2017-03-26 16:44:10.140
8901030600333|2017-03-26 16:44:10.405
9018030600333|2017-03-26 16:44:12.168
9018036000333|2017-03-26 16:44:12.449
8901030600333|2017-03-26 16:44:15.413
8901030627378|2017-03-26 16:44:24.258
901803062738|2017-03-26 16:44:27.050
901803062738|2017-03-26 16:44:27.659
8901030627378|2017-03-26 16:44:28.251
9018030627378|2017-03-26 16:44:28.907
8901030256936|2017-03-26 16:44:33.384
8019030293566|2017-03-26 16:44:33.758
8019030293566|2017-03-26 16:44:34.429
8901030935626|2017-03-26 16:44:35.100
8901030293566|2017-03-26 16:44:35.615
8901302935606|2017-03-26 16:44:36.348
9018032935606|2017-03-26 16:44:37.003
8901030603033|2017-03-26 16:44:45.926
9018300600333|2017-03-26 16:44:46.347
190306003833|2017-03-26 16:44:47.018
8901032935097|2017-03-26 16:44:51.527
901803293507|2017-03-26 16:44:51.870
9018030293597|2017-03-26 16:44:52.494
8901595963317|2017-03-07 20:13:15.126
8906006330566|2017-03-07 20:13:18.694
8906006333086|2017-03-07 20:15:54.485
8901751004496|2017-03-07 20:16:54.412
8902080104055|2017-03-07 20:20:48.463
8901725196226|2017-03-07 20:20:51.036
8901058860414|2017-03-26 16:53:02.990
8901058844917|2017-03-26 16:53:13.879
8901058844917|2017-03-26 16:53:14.331
8901030627378|2017-03-26 17:00:35.713
9018030600333|2017-03-26 17:00:39.239
8901030600333|2017-03-26 17:00:39.535
8019030600333|2017-03-26 17:00:39.925
8901030600333|2017-03-26 17:00:40.409
8901030600333|2017-03-26 17:00:40.783
8901030293566|2017-03-26 17:00:44.028
8901030293566|2017-03-26 17:00:44.309
8901030293566|2017-03-26 17:00:44.636
8901030293566|2017-03-26 17:00:44.933
8901030935626|2017-03-26 17:00:45.276
8901030293566|2017-03-26 17:00:45.557
8901030935626|2017-03-26 17:00:46.227
9108030293566|2017-03-26 17:00:46.664
8901030293597|2017-03-26 17:00:50.377
9801030293597|2017-03-26 17:00:50.829
903628206767|2017-03-26 17:01:08.645
819001216536|2017-03-26 17:01:29.010
890800464313|2017-03-26 17:01:56.092
8901526012543|2017-03-26 17:02:26.465
902430614719|2017-03-26 17:02:40.650
8906001051602|2017-03-26 17:02:43.614
8901120165362|2017-03-26 17:02:46.266
9018012165362|2017-03-26 17:02:46.531
8902080205028|2017-03-26 17:11:27.497
8902080365029|2017-03-26 17:12:43.065
8902579107017|2017-03-26 17:05:59.390
8904063200587|2017-03-26 17:08:51.106
8901030608346|2017-03-26 17:09:51.666
901803060835|2017-03-26 17:09:56.283
8901030608353|2017-03-26 17:09:57.796
8901030293566|2017-03-26 17:10:04.364
9018030293566|2017-03-26 17:10:05.050
9018032935606|2017-03-26 17:10:06.142
9018030293566|2017-03-26 17:10:08.077
8901030935626|2017-03-26 17:10:08.857
8901030600333|2017-03-26 17:10:12.008
9018030600333|2017-03-26 17:10:12.554
8019306000333|2017-03-26 17:10:13.412
8019030600333|2017-03-26 17:10:14.270
801930060835|2017-03-26 17:10:29.243
8901036008353|2017-03-26 17:10:29.945
8901030608353|2017-03-26 17:10:31.817
8901030608346|2017-03-26 17:10:36.544
901030608346|2017-03-26 17:10:37.199
8901300642753|2017-03-26 17:11:26.761
901803642750|2017-03-26 17:11:30.151
8901030560880|2017-03-26 17:12:39.701
8019030293597|2017-03-26 17:13:16.735
9018030935297|2017-03-26 17:13:17.219
890103029357|2017-03-26 17:13:17.687
9018300935297|2017-03-26 17:13:18.170
9018030293597|2017-03-26 17:13:18.685
8901300642753|2017-03-26 17:13:21.836
8901030642753|2017-03-26 17:13:23.435
890406320341|2017-03-26 17:17:08.400
9068001384168|2017-03-26 17:17:11.036
890151254604|2017-03-26 17:17:14.484
8901719106651|2017-03-26 17:19:54.008
9017891160651|2017-03-26 17:19:54.273
8906000610251|2017-03-26 17:19:59.593
9068000610688|2017-03-26 17:20:04.070
8906000610787|2017-03-26 17:20:08.890
8920412178101|2017-03-26 17:20:12.822
8901242108306|2017-03-26 17:20:25.567
9012870004414|2017-03-26 17:20:44.547
901888804035|2017-03-26 17:20:46.934
9018035412801|2017-03-26 17:22:53.053
8906006430419|2017-03-07 20:24:36.316
8901842444125|2017-03-07 20:29:03.476
8906002348688|2017-03-07 20:31:45.572
8901262173223|2017-03-07 20:31:52.161
8017295181420|2017-03-26 17:23:16.094
801729185120|2017-03-26 17:23:17.186
890172518420|2017-03-26 17:23:17.545
8901063093287|2017-03-26 17:23:22.506
8901030565328|2017-03-26 17:23:25.033
8913010300498|2017-03-26 17:23:27.451
9013831000498|2017-03-26 17:23:27.732
8021988812043|2017-03-26 17:23:29.214
9018190172390|2017-03-26 17:25:02.390
9018190072391|2017-03-26 17:25:02.562
902168700005|2017-03-26 17:27:09.470
8960217000034|2017-03-26 17:27:11.763
9068020730472|2017-03-26 17:27:13.885
890123302468|2017-03-26 17:30:15.424
810903041633|2017-03-26 17:30:19.168
8019030585852|2017-03-26 17:30:21.508
8906010051312|2017-03-26 17:30:31.273
8901030518232|2017-03-26 17:30:34.300
9018138714611|2017-03-26 17:33:34.108
9068001385202|2017-03-26 17:35:41.306
910802967498|2017-03-26 17:35:45.424
8901030642753|2017-03-26 17:39:03.532
890103060033|2017-03-26 17:39:45.803
819003475260|2017-03-26 17:39:54.742
901803642750|2017-03-26 17:39:57.584
3901803642750|2017-03-26 17:39:59.453
3890130642750|2017-03-26 17:40:01.505
9108300642753|2017-03-26 17:40:51.740
2981003064275|2017-03-26 17:41:12.976
8901719100710|2017-03-26 17:41:19.310
8904076602545|2017-03-26 17:41:23.381
8906001385202|2017-03-26 17:41:27.219
8906024302587|2017-03-26 17:41:35.643
9068473200052|2017-03-26 17:41:51.134
8906047320052|2017-03-26 17:41:51.992
8906014640305|2017-03-26 17:42:00.463
890103060832|2017-03-26 17:42:23.285
9018030608322|2017-03-26 17:42:25.438
8906002342587|2017-03-26 17:33:57.204
8901030610936|2017-03-26 17:34:22.501
8901262170093|2017-03-26 17:40:24.631
8902080365029|2017-03-26 17:43:53.677
8901725195229|2017-03-26 17:43:58.061
9018063710032|2017-03-26 17:49:19.855
8901058845419|2017-03-26 17:49:28.154
9017819100710|2017-03-26 17:49:31.555
8901580842821|2017-03-26 17:49:35.798
8901063031609|2017-03-26 17:49:39.776
8901063281606|2017-03-26 17:49:46.187
8901063093287|2017-03-26 17:49:50.555
8901719104190|2017-03-26 17:50:16.529
8901058845396|2017-03-26 17:50:32.126
9018058845396|2017-03-26 17:50:33.062
9018058845396|2017-03-26 17:50:33.437
8904063200631|2017-03-26 17:47:54.725
9048760602545|2017-03-26 17:47:57.486
8901063029170|2017-03-26 17:49:10.105
8906009077437|2017-03-26 17:49:12.897
8901630004061|2017-03-26 17:49:16.095
8901030637650|2017-03-07 20:33:07.185
8901396523109|2017-03-07 20:35:17.983
690225106092|2017-03-07 20:41:34.847
901880800451|2017-03-26 17:55:57.657
8901088000451|2017-03-26 17:56:06.991
8906015540109|2017-03-26 17:56:13.496
864597042401|2017-03-26 17:56:27.330
890103053299|2017-03-26 17:56:30.700
198088000451|2017-03-26 17:56:54.708
890103062343|2017-03-26 17:57:02.149
901830064233|2017-03-26 17:57:26.771
8019030642333|2017-03-26 17:57:39.379
8901030872552|2017-03-26 17:57:43.451
890175101327|2017-03-26 17:57:49.269
8901747001553|2017-03-26 17:58:03.559
8901747001553|2017-03-26 17:58:09.300
8901030605765|2017-03-26 17:59:44.074
9018030606575|2017-03-26 17:59:44.839
89006931|2017-03-26 18:00:10.953
8906016571096|2017-03-26 18:00:21.717
8906014640305|2017-03-26 18:00:26.647
8906014640305|2017-03-26 18:00:26.990
8906009620039|2017-03-26 18:00:36.943
9068009620039|2017-03-26 18:00:37.427
9068009620039|2017-03-26 18:00:37.676
8906009620039|2017-03-26 18:00:37.910
8901725937188|2017-03-26 18:02:02.783
8901030538948|2017-03-26 18:02:10.877
890600497002|2017-03-26 18:02:12.874
8901255000147|2017-03-26 17:58:51.447
8901725198220|2017-03-26 17:59:02.159
8901071211147|2017-03-26 18:12:25.890
8019071211147|2017-03-26 18:12:26.233
6836323622742|2017-03-26 18:12:31.615
8190063029170|2017-03-26 18:12:40.648
17981905911|2017-03-26 18:12:43.066
8901030486593|2017-03-26 18:12:46.233
906800200324|2017-03-26 18:12:49.009
8901719272844|2017-03-26 18:12:51.443
8904124108098|2017-03-26 18:13:24.304
8019058847857|2017-03-26 18:14:23.673
901805887487|2017-03-26 18:14:23.970
8908003630205|2017-03-26 18:14:26.247
9088003630205|2017-03-26 18:14:26.450
8902579107017|2017-03-26 18:14:30.865
8017919272844|2017-03-26 18:14:42.534
8908006436033|2017-03-26 18:16:51.432
890113851218|2017-03-26 18:17:04.317
8901157001136|2017-03-26 18:19:08.809
890257910707|2017-03-26 18:20:31.082
8906007282895|2017-03-26 18:20:50.208
8901233022550|2017-03-26 18:33:23.476
8901233024783|2017-03-26 18:33:27.338
8901262177429|2017-03-26 18:41:54.036
8901262177429|2017-03-26 18:42:03.731
8901262177139|2017-03-26 18:42:14.811
9068007282000|2017-03-26 18:35:50.653
890604732052|2017-03-26 18:36:41.458
8906047320052|2017-03-26 18:36:41.832
9124082107408|2017-03-26 18:36:45.545
906847320052|2017-03-26 18:38:53.777
8906073240052|2017-03-26 18:38:54.308
9012482107408|2017-03-26 18:38:59.128
8906047320038|2017-03-26 18:39:24.151
8906007282000|2017-03-26 18:41:07.766
901803063854|2017-03-26 18:41:15.394
9018030638541|2017-03-26 18:41:16.767
9013896151333|2017-03-26 18:41:19.481
8901396397465|2017-03-26 18:41:22.851
9040632830072|2017-03-26 18:41:25.893
8904109450327|2017-03-26 18:41:28.326
9041809450327|2017-03-26 18:42:15.233
3904189450327|2017-03-26 18:42:24.301
405808687817|2017-03-26 18:42:31.196
906800643042|2017-03-26 18:42:33.567
901803293560|2017-03-26 18:42:35.549
8901036009855|2017-03-26 18:42:37.358
5890130609850|2017-03-26 18:42:37.768
8901396353003|2017-03-26 18:43:40.700
8901058847857|2017-03-26 18:43:46.163
8901058847864|2017-03-26 18:43:54.860
8901058847833|2017-03-26 18:44:01.563
8901030637926|2017-03-26 18:44:16.339
8901030637674|2017-03-26 18:44:20.580
8901063019089|2017-03-26 18:44:24.276
8901030643712|2017-03-26 18:44:31.923
8901242136903|2017-03-26 18:44:47.068
8901242107903|2017-03-26 18:45:00.020
8901242107903|2017-03-26 18:45:42.341
8901023005732|2017-03-26 18:45:47.180
8908000361010|2017-03-26 18:45:51.500
8906007280242|2017-03-26 18:45:59.187
8906007280969|2017-03-26 18:47:11.060
8901058843590|2017-03-26 18:50:07.070
8901725131975|2017-03-26 18:51:37.724
8901233021171|2017-03-26 19:00:30.726
8901725196226|2017-03-26 19:01:21.175
8902080115020|2017-03-26 19:01:22.942
8902080365029|2017-03-26 19:01:26.046
9048632030058|2017-03-26 18:54:15.191
9048032630058|2017-03-26 18:54:20.134
8901751002737|2017-03-26 18:55:50.645
9017581006186|2017-03-26 18:55:53.563
8901725711238|2017-03-26 18:55:59.228
9068047320052|2017-03-26 18:56:38.727
8901030624247|2017-03-26 18:57:35.462
9018300624247|2017-03-26 18:57:53.862
901830024647|2017-03-26 18:59:05.955
8901030624247|2017-03-26 18:59:16.969
9018058826715|2017-03-26 18:59:19.028
4029430731010|2017-03-26 19:00:30.352
890601464300|2017-03-26 19:00:35.609
890126202003|2017-03-26 19:01:37.559
8908004643143|2017-03-26 19:01:44.282
8906101190025|2017-03-26 19:02:05.766
9021687000256|2017-03-26 19:02:08.964
9108063155206|2017-03-26 19:02:11.414
8906001385202|2017-03-26 19:02:14.003
890106301908|2017-03-26 19:02:17.763
901863019089|2017-03-26 19:02:18.200
8901036019089|2017-03-26 19:02:19.042
890650500011|2017-03-26 19:09:35.214
9068055100011|2017-03-26 19:09:37.467
8906003630726|2017-03-26 19:09:41.461
8904039401015|2017-03-26 19:09:47.623
8906047320052|2017-03-26 19:09:58.839
8901120143771|2017-03-26 19:10:07.513
890103532740|2017-03-26 19:10:11.148
8906165701096|2017-03-26 19:10:21.007
8017295977177|2017-03-26 19:10:24.673
8904156012857|2017-03-26 19:10:28.199
8901030349751|2017-03-26 19:10:35.533
8901030349751|2017-03-26 19:10:35.783
8901030349751|2017-03-26 19:10:36.735
8901230011368|2017-03-26 19:10:42.928
890406320098|2017-03-26 19:12:13.013
904063200044|2017-03-26 19:12:15.540
890406322165|2017-03-26 19:12:20.626
8049063220264|2017-03-26 19:12:24.963
8906000610787|2017-03-26 19:12:29.877
8901036276372|2017-03-26 19:12:32.342
8901630328576|2017-03-26 19:12:34.136
8902080404094|2017-03-26 19:12:30.857
8901725193225|2017-03-26 19:13:16.704
8902080364565|2017-03-07 21:04:27.693
890103055127|2017-03-26 19:04:47.527
8019025000807|2017-03-26 19:04:54.016
8013691302906|2017-03-26 19:04:56.762
890174701584|2017-03-26 19:08:29.242
8906007282895|2017-03-26 19:08:33.110
890103054949|2017-03-26 19:08:37.088
890103054949|2017-03-26 19:08:37.790
8019030622960|2017-03-26 19:08:47.806
9608078115014|2017-03-26 19:08:53.110
8906063030726|2017-03-26 19:08:59.849
8902080404094|2017-03-26 19:14:15.487
8901725193225|2017-03-26 19:14:19.783
77034011371|2017-03-26 19:15:23.048
8901262151405|2017-03-26 19:19:47.448
8901262151375|2017-03-26 19:20:43.000
8901262151405|2017-03-26 19:20:49.272
8901233022314|2017-03-26 19:20:52.984
846597031023|2017-03-01 18:42:23.789
890601781076|2017-03-26 19:13:18.801
890600633726|2017-03-26 19:14:29.121
8906020730519|2017-03-26 19:18:50.261
890620073472|2017-03-26 19:18:53.506
846597031023|2017-03-01 18:42:55.441
8901023014529|2017-03-01 18:43:29.481
8901905013200|2017-03-26 19:23:35.940
901728184256|2017-03-26 19:23:40.012
9018029654543|2017-03-26 19:23:43.288
890104296823|2017-03-26 19:23:49.949
8901542001758|2017-03-26 19:26:58.145
8915402001758|2017-03-26 19:27:34.203
8019030547027|2017-03-26 19:27:36.683
8901300575525|2017-03-26 19:27:39.647
9012780147474|2017-03-26 19:27:42.970
806360508509|2017-03-26 19:27:45.513
1097819105913|2017-03-26 19:27:48.352
8907839001595|2017-03-26 19:27:52.798
806360508509|2017-03-26 19:28:10.726
8908002984583|2017-03-26 19:29:55.645
906800200163|2017-03-26 19:32:11.682
9015482076174|2017-03-26 19:32:14.584
8901071302111|2017-03-26 19:32:27.469
8901023014529|2017-03-01 18:43:29.793
8901242178101|2017-03-01 18:44:07.202
8901030514951|2017-03-01 18:46:15.375
8901030514951|2017-03-01 18:46:15.656
8901030516320|2017-03-01 18:46:39.945
8901030516320|2017-03-01 18:46:40.179
8908004643341|2017-03-01 18:46:44.251
8069001385202|2017-03-26 19:35:34.261
8906003852102|2017-03-26 19:35:34.573
890106309280|2017-03-26 19:35:42.295
9018063092280|2017-03-26 19:35:42.576
8901063092280|2017-03-26 19:35:42.841
892340410216|2017-03-26 19:35:56.850
890130058349|2017-03-26 19:36:15.029
9018030612541|2017-03-26 19:36:19.568
8901030612572|2017-03-26 19:36:23.762
8901972058612|2017-03-01 18:48:05.202
8901972058612|2017-03-01 18:48:06.185
8901719105913|2017-03-01 18:48:10.928
8901063029170|2017-03-01 18:48:13.860
8901063029170|2017-03-01 18:48:14.048
8901242114406|2017-03-01 18:48:17.698
8901233022536|2017-03-01 18:48:21.941
8901233022536|2017-03-01 18:48:22.175
9018063093287|2017-03-26 19:37:51.840
8901603031647|2017-03-26 19:37:54.898
8019063028166|2017-03-26 19:37:57.207
8904632000020|2017-03-26 19:38:22.190
8901233022536|2017-03-01 18:48:22.581
8904030100612|2017-03-01 18:49:33.868
8904038109693|2017-03-01 18:49:37.819
8904038109693|2017-03-01 18:49:38.069
8490063230010|2017-03-01 18:49:41.875
8901063362796|2017-03-01 18:50:14.401
8904063200051|2017-03-26 19:46:01.546
8904124108074|2017-03-26 19:46:11.059
8901595862658|2017-03-26 19:46:14.682
8904124107695|2017-03-26 19:53:03.443
8901030601507|2017-03-26 19:53:08.523
8906006430419|2017-03-26 19:53:16.939
8901242194507|2017-03-26 19:53:42.163
890171925515|2017-03-26 19:53:50.646
8901792515151|2017-03-26 19:53:50.911
8901571053803|2017-03-26 19:54:03.501
9015781005383|2017-03-26 19:54:03.719
9015781005383|2017-03-26 19:54:07.354
8901044115007|2017-03-26 19:54:11.036
9068014640107|2017-03-26 19:54:14.967
806914604017|2017-03-26 19:54:15.357
8069014640107|2017-03-26 19:54:15.653
8906014640107|2017-03-26 19:54:15.965
8901088068734|2017-03-26 19:54:20.583
9018088068734|2017-03-26 19:54:22.174
8906001385202|2017-03-26 19:54:25.996
8901012191323|2017-03-26 19:54:29.069
9048053000630|2017-03-26 19:55:36.680
8904053000630|2017-03-26 19:55:37.694
9014580300024|2017-03-26 19:58:15.793
8904632000105|2017-03-26 19:58:23.484
9014580001246|2017-03-26 19:58:28.211
8901030601354|2017-03-26 19:58:30.629
400580138015|2017-03-26 19:58:33.718
8179019100369|2017-03-26 19:58:42.079
179819100369|2017-03-26 19:58:42.235
890172518420|2017-03-26 19:58:45.667
8901030601507|2017-03-26 19:53:50.883
8901058848700|2017-03-26 19:58:51.408
890105812785|2017-03-26 19:58:53.564
8901012188026|2017-03-26 19:56:14.166
8901081275485|2017-03-26 19:58:54.281
8901396344407|2017-03-26 19:58:56.637
8906007280969|2017-03-26 19:58:08.982
8901012188026|2017-03-26 19:58:21.820
8904124107695|2017-03-26 19:58:36.948
8901192104120|2017-03-26 20:01:23.648
8901725181420|2017-03-26 20:01:56.262
8906002003785|2017-03-26 19:59:05.990
9018058427822|2017-03-26 19:59:09.624
9018058842722|2017-03-26 19:59:09.968
9018058842722|2017-03-26 19:59:10.139
9018058842722|2017-03-26 19:59:10.342
8901058427822|2017-03-26 19:59:11.028
849675045402|2017-03-26 19:59:26.996
9018300355455|2017-03-26 19:59:29.695
9068009079134|2017-03-26 19:59:31.832
8901905021300|2017-03-26 20:00:12.426
8901036385401|2017-03-26 20:00:33.905
8901030616341|2017-03-26 20:00:38.663
9018030616341|2017-03-26 20:00:38.881
8019030464621|2017-03-26 20:00:45.651
9018085842746|2017-03-26 20:01:06.842
8015296985498|2017-03-26 20:01:10.055
891003638540|2017-03-26 20:01:14.686
801729513443|2017-03-26 20:01:17.010
70736260234|2017-03-26 20:01:19.959
9068007281980|2017-03-26 20:01:22.642
8902080104093|2017-03-26 20:08:30.879
9013861385981|2017-03-26 20:03:34.014
890139613858|2017-03-26 20:04:15.887
8906007281980|2017-03-26 20:04:29.214
9068007281980|2017-03-26 20:04:29.433
8901453000024|2017-03-26 20:04:34.191
9088003542034|2017-03-26 20:04:36.141
801729594216|2017-03-26 20:04:43.410
8901300439629|2017-03-26 20:05:32.160
901803043962|2017-03-26 20:05:32.800
890192116213|2017-03-26 20:05:44.204
8901540176274|2017-03-26 20:05:53.330
8906020730519|2017-03-26 20:06:35.982
890601781576|2017-03-26 20:07:05.550
8901646028022|2017-03-26 20:07:18.123
8901921081218|2017-03-26 20:07:23.677
801906315206|2017-03-26 20:07:49.235
8901063155206|2017-03-26 20:07:49.438
890161530506|2017-03-26 20:07:49.719
9018063155206|2017-03-26 20:07:49.922
8042394101552|2017-03-26 20:09:47.004
8904231045152|2017-03-26 20:09:50.199
9042381045152|2017-03-26 20:10:25.415
34289104152|2017-03-26 20:10:34.961
9013861385918|2017-03-26 20:03:31.381
198630368572|2017-03-26 20:14:03.592
806904732050|2017-03-26 20:15:37.375
890604723052|2017-03-26 20:15:37.812
890600105169|2017-03-26 20:15:51.696
8069001385202|2017-03-26 20:17:01.885
8906002004430|2017-03-26 20:17:06.612
8906009078762|2017-03-26 20:17:09.763
890600907872|2017-03-26 20:17:13.039
890406320087|2017-03-26 20:17:15.286
8017295135423|2017-03-26 20:17:17.579
9068002342587|2017-03-26 20:18:13.940
890607324038|2017-03-26 20:18:23.378
9068002342587|2017-03-26 20:18:28.713
8069047320038|2017-03-26 20:18:36.856
8904250700111|2017-03-26 20:19:28.059
890197205829|2017-03-26 20:19:44.657
9018972058629|2017-03-26 20:19:45.453
89006740|2017-03-26 20:19:50.320
9014583000024|2017-03-26 20:21:03.138
8901571005383|2017-03-26 20:21:15.103
8901453000024|2017-03-26 20:23:07.894
904806273001|2017-03-26 20:23:30.186
8904119030788|2017-03-26 20:25:18.430
901803627307|2017-03-26 20:25:43.796
198030627378|2017-03-26 20:25:44.092
9018030509995|2017-03-26 20:25:47.244
9018030509995|2017-03-26 20:25:47.556
8904063230126|2017-03-26 20:25:51.424
9048063230164|2017-03-26 20:25:55.761
8904063203027|2017-03-26 20:25:58.678
890403263058|2017-03-26 20:26:02.017
8906047320052|2017-03-26 20:26:22.896
8906001386599|2017-03-26 20:28:06.898
9018063023901|2017-03-26 20:28:09.378
8902080404117|2017-03-26 20:28:49.359
8901331000498|2017-03-26 20:28:16.742
8901331000498|2017-03-26 20:28:16.976
8901331000498|2017-03-26 20:28:17.241
901830508924|2017-03-26 20:28:24.841
8901725131951|2017-03-26 20:28:34.326
9024432072957|2017-03-26 20:28:36.837
490243073280|2017-03-26 20:30:17.639
8049049301015|2017-03-26 20:30:28.434
8904043901077|2017-03-26 20:30:45.641
890145300004|2017-03-26 20:36:32.508
890103043848|2017-03-26 20:36:34.801
8901725950309|2017-03-26 20:41:52.513
8901725950309|2017-03-26 20:39:43.827
6904000504060|2017-03-26 20:40:08.139
8902080504060|2017-03-26 20:40:11.665
8902080406012|2017-03-26 20:40:28.985
9013896151333|2017-03-26 20:52:42.630
890106309233|2017-03-26 20:52:58.309
8904124108074|2017-03-26 20:47:56.060
8201512240034|2017-03-26 20:48:46.177
8901030283130|2017-03-26 20:51:42.889
4902430672535|2017-03-26 20:51:47.625
8901207019005|2017-03-26 20:51:55.000
8904043603100|2017-03-26 20:52:28.435
8069006430501|2017-03-26 20:47:24.743
9018120191323|2017-03-26 20:47:33.931
9017819255151|2017-03-26 20:47:36.178
910890216185|2017-03-26 20:48:21.003
8901058842722|2017-03-26 21:03:08.125
8019058842722|2017-03-26 21:03:08.328
8901300599217|2017-03-26 21:03:13.179
901863001729|2017-03-26 21:03:15.972
8013963502900|2017-03-26 20:53:44.190
8901030629327|2017-03-26 20:54:05.935
8901030638541|2017-03-26 20:50:48.411
9018030564185|2017-03-26 20:54:39.495
901803564180|2017-03-26 20:54:39.682
8901012119105|2017-03-26 20:50:51.001
8901719104190|2017-03-26 20:50:53.668
801906301659|2017-03-26 20:50:55.993
8901063362826|2017-03-26 20:56:53.849
8019088108102|2017-03-26 20:52:12.108
8906002004430|2017-03-26 20:57:22.488
8906002004430|2017-03-26 20:57:22.737
8901058127485|2017-03-26 20:57:25.280
8019031691390|2017-03-26 20:57:36.606
8901063139190|2017-03-26 20:57:36.777
8901030608322|2017-03-26 20:52:38.278
80907853|2017-03-26 20:57:58.643
8019071211147|2017-03-26 20:58:02.262
890107121117|2017-03-26 20:58:04.431
